event_id,session_id,student_id,domain,event_type,question_id,value,timestamp
evt-00025984,sess-00701,S-071,data_viz,option_select,dv-sr-confidence-sns,C,2026-02-19 09:37:28
evt-00001870,sess-00052,S-098,sql_duckdb,option_select,sq-k-joins-d2-01,A,2026-03-30 16:45:43
evt-00062709,sess-01683,S-302,data_viz,answer_submit,dv-k-mpl-d1-01,A,2026-03-06 20:27:09
evt-00016932,sess-00459,S-008,pandas_core,question_view,pd-sr-confidence-merge,,2026-02-01 20:27:36
evt-00021939,sess-00596,S-385,data_viz,answer_submit,dv-sr-confidence-sns,C,2026-02-20 16:17:41
evt-00056011,sess-01500,S-640,pandas_core,answer_submit,pd-k-merge-d2-01,D,2026-02-12 08:56:03
evt-00067868,sess-01821,S-277,sql_duckdb,question_view,sq-k-agg-d2-01,,2026-03-21 15:54:57
evt-00025484,sess-00689,S-445,sql_duckdb,answer_submit,sq-k-select-d1-01,B,2026-03-31 16:41:49
evt-00056643,sess-01517,S-638,python_fundamentals,option_select,py-sr-confidence-basics,A,2026-01-15 14:11:33
evt-00004498,sess-00125,S-795,python_fundamentals,answer_submit,py-sr-experience-basics,D,2026-01-20 13:47:48
evt-00031916,sess-00858,S-427,sql_duckdb,answer_submit,sq-k-select-d1-01,C,2026-03-30 21:18:49
evt-00025008,sess-00677,S-683,pandas_core,answer_submit,pd-k-groupby-d2-01,C,2026-01-29 09:39:01
evt-00007144,sess-00199,S-380,pandas_core,option_select,pd-k-series-d1-01,D,2026-02-04 21:54:03
evt-00063845,sess-01714,S-227,data_viz,question_view,dv-sr-confidence-design,,
evt-00026512,sess-00717,S-323,python_fundamentals,option_select,py-k-patterns-d2-01,C,2026-01-15 08:37:56
evt-00062928,sess-01691,S-495,python_fundamentals,question_view,py-sr-experience-oop,,2026-01-28 09:53:24
evt-00005066,sess-00140,S-738,pandas_core,option_select,pd-sr-confidence-series,D,2026-02-02 10:56:39
evt-00045483,sess-01215,S-019,sql_duckdb,question_view,sq-sr-confidence-joins,,2026-03-28 13:59:35
evt-00059056,sess-01587,S-355,pandas_core,session_start,,,2026-01-24 15:30:00
evt-00003969,sess-00107,S-551,python_fundamentals,question_view,py-k-patterns-d3-01,,2026-01-20 22:51:18
evt-00037856,sess-01012,S-309,python_fundamentals,question_view,py-k-patterns-d2-01,,2026-01-27 10:14:23
evt-00039797,sess-01065,S-015,data_viz,option_select,dv-sr-confidence-sns,D,2026-02-28 12:45:58
evt-00017576,sess-00476,S-775,python_fundamentals,option_select,py-k-basics-d1-03,D,2026-01-25 15:08:10
evt-00030791,sess-00829,S-184,python_fundamentals,option_select,py-a-ds-d2-01,B,2026-01-22 14:42:34
evt-00057965,sess-01553,S-576,sql_duckdb,option_select,sq-sr-confidence-joins,A,2026-03-28 17:12:30
evt-00024097,sess-00650,S-617,sql_duckdb,option_select,sq-k-joins-d2-01,B,2026-04-01 15:07:05
evt-00009681,sess-00264,S-501,python_fundamentals,answer_submit,py-k-patterns-d2-01,A,2026-01-16 16:15:59
evt-00005615,sess-00153,S-101,python_fundamentals,option_select,py-k-ds-d2-02,A,2026-01-23 15:49:10
evt-00028974,sess-00781,S-189,sql_duckdb,question_view,sq-sr-confidence-agg,,2026-03-17 22:25:59
evt-00037408,sess-00999,S-212,python_fundamentals,answer_submit,py-a-patterns-d3-01,C,2026-01-27 16:22:52
evt-00013055,sess-00354,S-368,pandas_core,option_select,pd-k-groupby-d2-01,A,2026-02-10 18:01:03
evt-00022480,sess-00610,S-686,pandas_core,option_select,pd-k-cleaning-d2-01,C,2026-01-26 15:24:15
evt-00063273,sess-01699,S-701,data_viz,question_view,dv-sr-confidence-design,,2026-02-27 09:00:47
evt-00035400,sess-00950,S-467,pandas_core,option_select,pd-a-groupby-d2-01,D,2026-02-05 18:09:44
evt-00039784,sess-01064,S-015,python_fundamentals,answer_submit,py-k-patterns-d2-02,D,2026-01-14 09:58:46
evt-00038762,sess-01036,S-389,python_fundamentals,option_select,py-k-patterns-d2-01,D,2026-01-22 20:20:48
evt-00019279,sess-00517,S-353,data_viz,option_select,dv-k-mpl-d1-01,D,2026-02-24 22:18:36
evt-00039812,sess-01065,S-015,data_viz,question_view,dv-a-design-d2-01,,2026-02-28 12:47:46
evt-00001570,sess-00041,S-256,python_fundamentals,answer_submit,py-k-oop-d2-01,D,2026-01-28 15:47:02
evt-00021331,sess-00581,S-497,sql_duckdb,option_select,sq-sr-confidence-joins,C,2026-03-27 14:57:16
evt-00013356,sess-00363,S-596,sql_duckdb,question_view,sq-sr-confidence-joins,,2026-03-16 14:09:07
evt-00067906,sess-01822,S-277,data_viz,session_end,,,2026-02-22 16:31:47
evt-00022446,sess-00609,S-686,data_viz,question_view,dv-k-mpl-d1-01,,2026-03-02 08:42:40
evt-00051279,sess-01370,S-216,python_fundamentals,option_select,py-k-patterns-d2-02,D,2026-01-28 20:55:26
evt-00016375,sess-00446,S-125,sql_duckdb,question_view,sq-k-joins-d2-01,,2026-03-23 19:12:52
evt-00049518,sess-01323,S-024,pandas_core,answer_submit,pd-k-series-d1-02,B,2026-02-07 03:56:42
evt-00003070,sess-00083,S-477,data_viz,answer_submit,dv-sr-confidence-mpl,C,2026-02-28 21:52:29
evt-00009690,sess-00264,S-501,python_fundamentals,answer_submit,py-a-patterns-d3-01,B,2026-01-16 16:17:12
evt-00049170,sess-01313,S-164,python_fundamentals,answer_submit,py-sr-experience-patterns,A,2026-01-21 09:43:04
evt-00010712,sess-00294,S-031,sql_duckdb,option_select,sq-sr-confidence-agg,C,2026-03-15 09:03:58
evt-00013843,sess-00377,S-444,data_viz,option_select,dv-k-mpl-d1-01,D,2026-02-14 21:24:55
evt-00050716,sess-01356,S-148,pandas_core,question_view,pd-sr-confidence-cleaning,,2026-02-12 08:13:38
evt-00042683,sess-01143,S-183,sql_duckdb,answer_submit,sq-sr-confidence-joins,C,2026-03-26 15:00:25
evt-00056235,sess-01506,S-221,pandas_core,answer_submit,pd-k-cleaning-d2-01,B,2026-01-30 16:29:44
evt-00020213,sess-00540,S-115,sql_duckdb,question_view,sq-k-select-d1-01,,2026-03-31 18:05:01
evt-00013733,sess-00373,S-472,data_viz,option_select,dv-a-design-d2-01,C,2026-03-05 10:12:02
evt-00004430,sess-00121,S-373,python_fundamentals,answer_submit,py-k-patterns-d3-01,C,2026-01-26 12:52:32
evt-00037020,sess-00991,S-119,python_fundamentals,question_view,py-sr-experience-ds,,2026-01-12 15:02:21
evt-00044214,sess-01182,S-514,python_fundamentals,option_select,py-sr-experience-basics,D,2026-01-21 06:54:07
evt-00048000,sess-01281,S-270,data_viz,answer_submit,dv-a-design-d2-01,A,2026-03-03 23:03:10
evt-00029847,sess-00805,S-476,sql_duckdb,answer_submit,sq-k-select-d1-01,C,2026-03-17 18:37:22
evt-00068141,sess-01830,S-273,sql_duckdb,option_select,sq-k-select-d1-01,C,2026-03-21 11:30:27
evt-00053362,sess-01428,S-202,data_viz,option_select,dv-sr-confidence-mpl,B,2026-02-24 20:06:30
evt-00056637,sess-01516,S-638,pandas_core,question_view,pd-a-groupby-d2-01,,2026-02-08 18:32:18
evt-00040300,sess-01081,S-293,pandas_core,question_view,pd-sr-confidence-series,,2026-02-10 09:13:21
evt-00018987,sess-00510,S-150,sql_duckdb,answer_submit,sq-k-agg-d2-01,A,2026-03-19 09:46:02
evt-00004081,sess-00113,S-348,sql_duckdb,answer_submit,sq-sr-confidence-joins,D,2026-03-27 08:23:18
evt-00013637,sess-00371,S-472,pandas_core,question_view,pd-k-merge-d2-01,,2026-01-30 12:14:26
evt-00012336,sess-00337,S-306,sql_duckdb,answer_submit,sq-sr-confidence-window,D,2026-04-03 19:33:55
evt-00022197,sess-00604,S-556,python_fundamentals,option_select,py-sr-confidence-basics,B,2026-01-11 19:08:37
evt-00028422,sess-00768,S-821,python_fundamentals,question_view,py-sr-experience-oop,,2026-01-24 13:09:44
evt-00032610,sess-00876,S-139,python_fundamentals,option_select,py-sr-confidence-patterns,C,2026-01-22 09:06:25
evt-00002061,sess-00057,S-193,sql_duckdb,question_view,sq-k-select-d1-01,,2026-04-03 10:07:09
evt-00008565,sess-00236,S-146,sql_duckdb,option_select,sq-a-window-d3-01,D,2026-03-22 10:02:35
evt-00023402,sess-00632,S-122,python_fundamentals,question_view,py-sr-experience-oop,,2026-01-30 13:27:16
evt-00001227,sess-00034,S-086,pandas_core,question_view,pd-k-series-d1-02,,2026-01-24 17:50:22
evt-00018931,sess-00508,S-150,python_fundamentals,question_view,py-k-patterns-d3-01,,2026-01-26 11:17:00
evt-00021058,sess-00567,S-417,pandas_core,option_select,pd-k-series-d1-01,C,2026-01-26 18:09:52
evt-00048764,sess-01302,S-635,sql_duckdb,answer_submit,sq-sr-confidence-agg,C,2026-04-02 17:36:54
evt-00056600,sess-01515,S-565,sql_duckdb,question_view,sq-a-window-d3-01,,2026-03-27 08:24:54
evt-00014552,sess-00396,S-207,python_fundamentals,option_select,py-sr-experience-basics,A,2026-01-25 13:21:35
evt-00011281,sess-00310,S-168,sql_duckdb,option_select,sq-sr-confidence-select,D,2026-04-03 10:09:24
evt-00047845,sess-01278,S-674,pandas_core,option_select,pd-sr-confidence-groupby,A,2026-02-07 12:04:16
evt-00043880,sess-01172,S-518,python_fundamentals,question_view,py-a-ds-d2-01,,2026-01-20 11:59:56
evt-00055241,sess-01479,S-133,pandas_core,answer_submit,pd-k-series-d1-02,C,2026-02-11 10:49:51
evt-00034338,sess-00920,S-035,python_fundamentals,answer_submit,py-k-basics-d1-02,B,2026-01-15 15:28:18
evt-00056702,sess-01517,S-638,python_fundamentals,question_view,py-k-patterns-d2-02,,2026-01-15 14:19:21
evt-00010802,sess-00298,S-408,python_fundamentals,question_view,py-sr-confidence-ds,,2026-01-12 11:59:12
evt-00058655,sess-01573,S-806,pandas_core,question_view,pd-sr-confidence-groupby,,2026-02-04 14:13:06
evt-00024615,sess-00663,S-224,python_fundamentals,option_select,py-k-patterns-d2-01,C,2026-01-10 12:15:27
evt-00045566,sess-01218,S-316,sql_duckdb,option_select,sq-a-window-d3-01,A,2026-03-15 05:38:29
evt-00009144,sess-00252,S-054,sql_duckdb,option_select,sq-k-joins-d2-01,D,2026-03-28 18:11:42
evt-00007553,sess-00208,S-568,python_fundamentals,option_select,py-k-oop-d2-01,D,2026-01-15 12:06:39
evt-00034401,sess-00921,S-035,sql_duckdb,answer_submit,sq-k-window-d3-01,B,2026-03-29 08:20:17
evt-00046403,sess-01241,S-153,pandas_core,option_select,pd-k-groupby-d2-01,A,2026-02-13 04:14:52
evt-00064319,sess-01727,S-646,data_viz,question_view,dv-sr-confidence-sns,,2026-02-22 17:32:50
evt-00053047,sess-01420,S-097,python_fundamentals,question_view,py-sr-experience-patterns,,2026-01-22 09:03:12
evt-00042712,sess-01144,S-183,pandas_core,option_select,pd-sr-confidence-cleaning,A,2026-02-01 10:05:50
evt-00009471,sess-00260,S-727,sql_duckdb,option_select,sq-sr-confidence-joins,D,2026-03-31 08:50:06
evt-00008385,sess-00232,S-117,pandas_core,option_select,pd-sr-confidence-merge,A,2026-01-30 15:07:33
evt-00064597,sess-01733,S-801,python_fundamentals,question_view,py-k-patterns-d2-02,,2026-01-14 20:48:45
evt-00038694,sess-01035,S-389,pandas_core,question_view,pd-k-merge-d2-01,,2026-02-07 12:52:34
evt-00012274,sess-00335,S-306,python_fundamentals,answer_submit,py-k-oop-d2-01,D,2026-01-24 22:35:04
evt-00014158,sess-00386,S-415,data_viz,option_select,dv-sr-confidence-mpl,A,2026-02-15 12:38:58
evt-00004630,sess-00128,S-795,pandas_core,answer_submit,pd-k-series-d1-01,A,2026-01-30 16:48:44
evt-00004166,sess-00114,S-348,python_fundamentals,option_select,py-k-patterns-d3-01,C,2026-01-22 14:56:12
evt-00020870,sess-00561,S-746,sql_duckdb,question_view,sq-k-joins-d2-01,,2026-03-28 10:59:48
evt-00008121,sess-00226,S-298,sql_duckdb,option_select,sq-k-joins-d2-01,C,2026-03-17 13:58:03
evt-00018421,sess-00497,S-272,pandas_core,option_select,pd-k-cleaning-d2-01,C,2026-01-31 04:29:36
evt-00029785,sess-00803,S-476,python_fundamentals,question_view,py-sr-experience-patterns,,2026-01-27 13:33:44
evt-00006676,sess-00187,S-095,sql_duckdb,option_select,sq-sr-confidence-window,A,2026-03-31 20:58:24
evt-00008196,sess-00227,S-298,python_fundamentals,answer_submit,py-k-patterns-d2-01,C,2026-01-27 09:07:50
evt-00051495,sess-01379,S-750,pandas_core,question_view,pd-sr-confidence-cleaning,,2026-02-13 14:01:52
evt-00044591,sess-01191,S-063,python_fundamentals,option_select,py-k-patterns-d2-01,B,2026-01-16 08:51:46
evt-00029837,sess-00805,S-476,sql_duckdb,option_select,sq-sr-confidence-agg,D,2026-03-17 18:36:12
evt-00010847,sess-00298,S-408,python_fundamentals,answer_submit,py-k-oop-d2-01,C,2026-01-12 12:05:38
evt-00010263,sess-00278,S-118,python_fundamentals,answer_submit,py-k-oop-d2-01,B,2026-01-24 15:30:12
evt-00013767,sess-00375,S-444,sql_duckdb,question_view,sq-sr-confidence-select,,2026-03-30 04:56:12
evt-00019106,sess-00513,S-334,python_fundamentals,option_select,py-k-oop-d2-01,B,2026-01-14 10:37:26
evt-00038592,sess-01032,S-644,python_fundamentals,answer_submit,py-k-patterns-d2-01,B,2026-01-27 08:36:53
evt-00063037,sess-01693,S-729,sql_duckdb,question_view,sq-a-window-d3-01,,2026-03-16 15:03:14
evt-00005628,sess-00153,S-101,python_fundamentals,option_select,py-k-oop-d2-02,C,2026-01-23 15:51:11
evt-00014860,sess-00403,S-641,pandas_core,option_select,pd-k-series-d1-02,D,2026-01-24 15:12:01
evt-00044933,sess-01199,S-708,python_fundamentals,answer_submit,py-k-ds-d2-01,C,2026-01-26 13:17:28
evt-00053441,sess-01430,S-178,sql_duckdb,option_select,sq-k-agg-d2-01,C,2026-03-22 14:51:45
evt-00061720,sess-01659,S-582,python_fundamentals,question_view,py-sr-confidence-basics,,2026-01-26 22:27:26
evt-00062118,sess-01668,S-581,python_fundamentals,option_select,py-k-ds-d2-03,A,2026-01-27 12:57:02
evt-00000805,sess-00022,S-092,python_fundamentals,option_select,py-k-ds-d2-02,B,2026-01-12 09:41:30
evt-00029788,sess-00803,INVALID-155,python_fundamentals,question_view,py-k-basics-d1-01,,2026-01-27 13:34:13
evt-00047524,sess-01269,S-231,python_fundamentals,answer_submit,py-k-ds-d2-01,B,2026-01-17 12:58:18
evt-00053002,sess-01419,S-643,pandas_core,answer_submit,pd-k-series-d1-01,B,2026-02-06 17:46:24
evt-00063286,sess-01699,S-701,data_viz,question_view,dv-a-design-d2-01,,2026-02-27 09:02:35
evt-00064828,sess-01741,S-179,python_fundamentals,question_view,py-k-basics-d1-01,,2026-01-18 12:16:25
evt-00042536,sess-01140,S-659,pandas_core,answer_submit,pd-sr-confidence-series,C,2026-01-26 09:45:46
evt-00028362,sess-00766,S-135,python_fundamentals,answer_submit,py-k-patterns-d2-01,B,2026-01-19 18:24:26
evt-00018048,sess-00487,S-740,python_fundamentals,answer_submit,py-k-patterns-d3-01,D,2026-01-26 22:44:53
evt-00041228,sess-01104,S-384,sql_duckdb,question_view,sq-k-select-d1-01,,2026-03-28 14:50:09
evt-00046509,sess-01243,S-153,python_fundamentals,question_view,py-k-patterns-d3-01,,2026-01-27 15:34:09
evt-00026055,sess-00703,S-585,data_viz,option_select,dv-k-design-d2-01,B,2026-02-27 17:57:58
evt-00048565,sess-01296,S-652,pandas_core,option_select,pd-k-merge-d2-01,C,2026-01-25 16:33:34
evt-00046685,sess-01249,S-067,sql_duckdb,question_view,sq-k-joins-d2-01,,2026-04-02 15:10:54
evt-00048516,sess-01295,S-652,python_fundamentals,answer_submit,py-a-ds-d2-01,D,2026-01-13 16:20:23
evt-00001192,sess-00033,S-086,sql_duckdb,option_select,sq-k-select-d1-01,C,2026-03-14 18:00:28
evt-00025168,sess-00681,S-337,pandas_core,option_select,pd-k-cleaning-d2-01,D,2026-02-08 11:08:50
evt-00007103,sess-00198,S-066,data_viz,question_view,dv-sr-confidence-mpl,,2026-02-22 12:53:15
evt-00053854,sess-01442,S-602,pandas_core,answer_submit,pd-a-groupby-d2-01,A,2026-02-06 15:07:49
evt-00043576,sess-01166,S-661,python_fundamentals,question_view,py-sr-experience-ds,,2026-01-25 09:10:14
evt-00008264,sess-00228,S-321,python_fundamentals,option_select,py-k-oop-d2-01,A,2026-01-18 19:17:48
evt-00001794,sess-00050,S-274,sql_duckdb,option_select,sq-sr-confidence-joins,D,2026-04-02 15:44:26
evt-00034164,sess-00914,S-441,python_fundamentals,option_select,py-k-ds-d2-03,D,2026-01-25 20:49:26
evt-00002851,sess-00078,S-667,pandas_core,answer_submit,pd-k-cleaning-d2-01,A,2026-02-03 20:52:56
evt-00064523,sess-01732,S-801,data_viz,option_select,dv-k-sns-d2-01,A,2026-02-22 22:50:12
evt-00016999,sess-00461,S-420,pandas_core,option_select,pd-k-series-d1-01,B,2026-02-09 15:33:16
evt-00037511,sess-01004,S-103,python_fundamentals,question_view,py-sr-experience-basics,,2026-01-27 19:32:52
evt-00021946,sess-00596,S-385,data_viz,question_view,dv-k-sns-d2-01,,2026-02-20 16:18:14
evt-00023112,sess-00625,S-603,data_viz,option_select,dv-k-design-d2-01,D,2026-02-18 13:56:33
evt-00039085,sess-01044,S-050,python_fundamentals,question_view,py-k-patterns-d3-01,,2026-01-29 08:27:24
evt-00007811,sess-00215,S-258,sql_duckdb,option_select,sq-k-window-d3-01,C,2026-04-03 16:07:19
evt-00046854,sess-01253,S-809,python_fundamentals,answer_submit,py-sr-experience-oop,C,2026-01-27 19:03:05
evt-00056777,sess-01521,S-113,sql_duckdb,answer_submit,sq-sr-confidence-select,C,2026-03-16 16:55:33
evt-00016468,sess-00448,S-125,pandas_core,option_select,pd-sr-confidence-merge,A,2026-02-11 12:10:45
evt-00036743,sess-00983,S-241,python_fundamentals,answer_submit,py-k-oop-d2-01,B,2026-01-11 12:45:38
evt-00021521,sess-00586,S-075,pandas_core,question_view,pd-k-series-d1-02,,2026-01-24 19:14:51
evt-00049318,sess-01318,S-621,python_fundamentals,option_select,py-k-ds-d2-03,A,2026-01-19 11:50:27
evt-00056331,sess-01509,S-642,python_fundamentals,question_view,py-k-basics-d1-02,,2026-01-25 21:44:25
evt-00031522,sess-00847,S-090,python_fundamentals,option_select,py-a-ds-d2-01,B,2026-01-20 20:32:15
evt-00020531,sess-00550,S-040,python_fundamentals,option_select,py-k-ds-d2-02,A,2026-01-16 18:45:23
evt-00065772,sess-01764,S-155,sql_duckdb,option_select,sq-k-joins-d2-01,C,2026-03-23 15:49:13
evt-00013043,sess-00354,S-368,pandas_core,option_select,pd-sr-confidence-merge,D,2026-02-10 17:59:35
evt-00059859,sess-01607,S-464,python_fundamentals,option_select,py-sr-experience-ds,D,2026-01-12 11:16:44
evt-00005847,sess-00162,S-276,sql_duckdb,question_view,sq-sr-confidence-joins,,2026-03-30 10:01:16
evt-00008438,sess-00233,S-117,sql_duckdb,answer_submit,sq-a-window-d3-01,B,2026-04-03 10:58:21
evt-00006689,sess-00187,S-095,sql_duckdb,answer_submit,sq-k-window-d3-01,A,2026-03-31 20:59:55
evt-00004187,sess-00115,S-348,data_viz,answer_submit,dv-k-mpl-d1-01,A,2026-02-17 14:32:56
evt-00065424,sess-01754,S-059,python_fundamentals,answer_submit,py-k-patterns-d2-02,C,2026-01-12 09:11:07
evt-00002712,sess-00073,S-140,pandas_core,answer_submit,pd-k-series-d1-01,A,2026-01-25 17:22:07
evt-00000676,sess-00018,S-201,data_viz,option_select,dv-sr-confidence-sns,A,2026-02-22 22:40:39
evt-00020878,sess-00561,S-746,sql_duckdb,option_select,sq-a-window-d3-01,D,2026-03-28 11:00:45
evt-00027833,sess-00754,S-126,python_fundamentals,option_select,py-sr-confidence-oop,B,2026-01-24 18:27:20
evt-00020949,sess-00564,S-417,sql_duckdb,session_end,,,2026-04-02 11:43:35
evt-00059240,sess-01591,S-351,python_fundamentals,option_select,py-sr-confidence-patterns,D,2026-01-10 10:49:57
evt-00033809,sess-00905,S-379,pandas_core,option_select,pd-a-groupby-d2-01,D,2026-02-13 16:24:06
evt-00042032,sess-01125,S-453,python_fundamentals,option_select,py-k-basics-d1-01,C,2026-01-20 22:07:04
evt-00051681,sess-01385,S-788,python_fundamentals,question_view,py-k-ds-d2-02,,2026-01-11 15:43:52
evt-00036011,sess-00967,S-625,sql_duckdb,question_view,sq-sr-confidence-joins,,2026-03-18 10:56:17
evt-00055785,sess-01492,S-609,data_viz,answer_submit,dv-k-design-d2-01,D,2026-02-16 17:17:03
evt-00044839,sess-01197,S-762,python_fundamentals,option_select,py-k-ds-d2-02,A,2026-01-20 16:31:23
evt-00032312,sess-00868,S-612,python_fundamentals,question_view,py-sr-experience-ds,,2026-01-16 12:36:58
evt-00007157,sess-00199,S-380,pandas_core,question_view,pd-k-merge-d2-01,,2026-02-04 21:55:31
evt-00048346,sess-01291,S-447,python_fundamentals,answer_submit,py-k-oop-d2-02,B,2026-01-20 22:10:55
evt-00033330,sess-00894,S-030,pandas_core,option_select,pd-k-series-d1-02,B,2026-02-05 19:01:53
evt-00019276,sess-00517,S-353,data_viz,option_select,dv-sr-confidence-design,B,2026-02-24 22:18:08
evt-00019549,sess-00523,S-009,sql_duckdb,answer_submit,sq-a-window-d3-01,B,2026-04-03 20:31:13
evt-00016305,sess-00443,S-615,data_viz,question_view,dv-k-mpl-d1-01,,2026-02-18 22:16:48
evt-00015330,sess-00416,S-722,sql_duckdb,question_view,sq-k-window-d3-01,,2026-04-02 09:25:33
evt-00021954,sess-00596,S-385,data_viz,answer_submit,dv-a-design-d2-01,B,2026-02-20 16:19:22
evt-00065212,sess-01750,S-684,sql_duckdb,question_view,sq-k-agg-d2-01,,2026-03-16 13:00:43
evt-00022766,sess-00616,S-214,python_fundamentals,option_select,py-k-basics-d1-03,A,2026-01-14 12:25:26
evt-00041064,sess-01099,S-583,pandas_core,option_select,pd-k-groupby-d2-01,D,2026-02-13 08:59:22
evt-00004760,sess-00131,S-450,sql_duckdb,question_view,sq-sr-confidence-joins,,2026-03-19 15:49:15
evt-00000135,sess-00004,S-265,python_fundamentals,option_select,py-k-ds-d2-02,A,2026-01-19 07:57:04
evt-00043191,sess-01156,S-045,sql_duckdb,question_view,sq-sr-confidence-select,,2026-03-31 09:01:18
